Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
2022-07-01,95.685,1.418,665.005,72.966,34.465,107.431,331.065,281.679,0.498,8.723,1379.177,70.835,60.854,226.723,3121.661
2022-08-01,104.909,2.857,704.143,67.05,33.449,100.499,299.902,290.667,0.034,25.212,1426.728,54.538,73.286,227.246,3209.52
2022-09-01,93.93,1.726,706.851,85.917,29.99,115.906,305.146,260.973,0.525,17.936,1340.0,50.521,87.648,210.045,3075.301
2022-10-01,93.103,1.827,743.94,90.235,27.528,117.762,320.412,273.91,0.092,24.421,1378.431,36.721,54.052,218.701,3145.608
2022-11-01,73.362,1.979,702.064,113.626,27.658,141.284,334.699,269.522,0.844,19.533,1337.001,56.076,67.777,207.177,3070.032
2022-12-01,52.651,1.716,677.769,131.449,28.229,159.679,336.611,279.96,0.999,19.658,1345.423,43.379,53.282,211.453,3022.903
2023-01-01,46.702,0.904,708.907,136.516,30.933,167.449,371.892,268.517,4.996,21.679,1297.703,24.182,53.852,208.493,3007.826
2023-02-01,45.275,1.484,645.38,114.661,26.297,140.958,327.548,240.644,3.06,19.271,1229.216,41.21,67.542,185.027,2805.658
2023-03-01,53.019,1.928,735.046,88.343,29.955,118.298,331.72,283.515,0.653,11.271,1420.712,54.43,44.19,222.201,3158.685
2023-04-01,64.666,1.429,670.698,74.762,31.09,105.852,322.656,273.141,1.701,14.706,1354.759,58.739,33.507,224.166,3020.169
2023-05-01,84.128,2.181,700.246,56.428,32.831,89.26,325.434,293.478,2.577,18.219,1421.174,42.541,41.624,248.001,3179.602
2023-06-01,93.658,2.176,687.752,63.322,30.745,94.067,313.384,298.598,0.903,17.263,1418.625,37.565,51.464,232.233,3153.62
2023-07-01,94.674,2.221,640.298,70.891,31.658,102.549,342.85,308.122,2.23,17.727,1405.385,22.299,48.978,243.483,3128.266
2023-08-01,105.564,2.347,724.03,74.938,32.364,107.302,320.487,300.128,0.104,15.291,1446.938,58.798,62.556,237.465,3273.708
2023-09-01,94.584,1.085,667.085,72.758,29.909,102.667,316.191,287.704,1.922,13.386,1339.464,72.125,41.516,231.038,3066.1
2023-10-01,92.512,2.59,725.657,102.709,28.782,131.491,351.304,298.301,0.19,18.302,1424.299,48.388,52.505,216.34,3230.388
2023-11-01,65.605,1.484,683.18,112.786,32.153,144.938,380.01,276.154,0.187,9.398,1349.573,77.051,67.512,217.829,3127.983
2023-12-01,51.369,1.343,651.097,125.238,37.192,162.43,420.236,293.219,3.35,7.278,1376.721,31.379,63.587,236.11,3135.688
2024-01-01,47.099,1.106,691.555,152.976,31.363,184.339,401.821,270.018,2.741,16.014,1289.352,39.34,52.611,217.921,3029.576
2024-02-01,43.554,2.125,655.262,111.977,26.554,138.531,360.524,257.165,1.481,12.937,1259.363,24.364,48.19,215.77,2880.736
2024-03-01,53.931,1.429,656.485,90.363,31.796,122.159,358.804,290.172,1.325,14.268,1391.043,24.57,61.127,231.005,3084.16
2024-04-01,59.541,2.065,657.107,68.942,32.475,101.417,316.632,290.611,2.138,20.207,1337.656,66.487,58.972,217.06,3028.477
2024-05-01,83.424,1.787,675.247,61.338,34.135,95.474,340.677,310.788,2.141,14.077,1470.651,54.769,57.604,237.278,3248.443
2024-06-01,95.018,2.585,621.469,55.358,32.149,87.507,320.83,290.9,1.511,15.707,1381.381,39.907,54.115,241.844,3065.267
2024-07-01,95.298,2.569,659.846,55.121,31.946,87.067,305.718,321.954,0.298,16.651,1455.135,62.284,57.238,250.167,3227.157
2024-08-01,105.052,2.125,692.423,59.721,32.571,92.291,336.402,314.427,1.225,14.242,1449.009,20.6,56.244,245.105,3236.854
2024-09-01,89.868,2.166,641.973,70.581,31.175,101.756,351.011,284.171,0.017,12.96,1362.274,41.056,40.859,227.942,3054.298
2024-10-01,90.877,2.381,700.387,Not Available,Not Available,116.129,355.273,292.141,1.089,17.204,1398.962,40.248,63.455,262.086,3224.103
2024-11-01,66.474,1.367,644.588,Not Available,Not Available,135.776,359.828,292.595,0.653,14.89,1327.594,60.803,56.464,262.98,3088.237
