Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
1988-04-01,360.98,24.5,2864.026,549.389,89.644,639.033,1433.177,1390.534,67.937,153.755,7430.006,310.784,1318.256,1206.564,16560.518
1988-05-01,549.9,33.419,2795.421,569.461,92.7,662.161,1440.642,1368.213,68.189,174.577,7302.907,333.708,937.588,1192.313,16196.877
1988-06-01,725.046,32.367,2854.274,585.451,88.615,674.067,1435.924,1421.059,46.613,153.138,7817.153,233.351,1083.391,1257.034,17059.35
1988-07-01,682.607,33.258,2640.018,650.742,94.741,745.484,1522.524,1404.133,56.457,147.728,7481.877,265.185,1216.834,1244.086,16694.707
1988-08-01,805.537,28.419,2872.644,698.487,98.255,796.742,1604.54,1440.964,56.978,164.943,7556.372,352.408,1319.55,1280.055,17482.408
1988-09-01,709.232,28.2,2820.978,854.527,96.473,951.0,1823.895,1422.789,81.294,162.306,7403.812,306.996,1229.778,1082.371,17071.649
1988-10-01,580.425,25.29,3218.299,883.541,96.975,980.516,1907.138,1491.256,87.396,152.635,7271.022,282.826,1343.023,1220.424,17579.737
1988-11-01,403.131,20.867,3182.95,924.814,94.053,1018.867,1946.365,1439.063,116.876,160.171,7378.506,330.695,1504.182,1136.867,17619.672
1988-12-01,224.849,20.548,3560.491,1097.147,95.143,1192.29,2149.279,1543.299,154.104,115.296,7344.001,349.238,1753.622,1150.493,18365.221
1989-01-01,141.558,22.935,3303.378,1120.129,88.387,1208.516,2156.897,1507.998,139.121,142.649,6744.84,386.214,1623.008,1100.082,17268.679
1989-02-01,199.316,16.357,3427.37,1183.607,92.893,1276.5,2143.992,1542.073,127.86,166.129,7118.923,286.985,1718.717,1171.884,17919.608
1989-03-01,226.159,25.387,3427.992,950.387,125.935,1076.323,1935.14,1488.322,83.968,187.703,7421.051,266.05,1550.616,1376.649,17989.037
1989-04-01,359.54,30.333,2974.731,697.167,106.5,803.667,1636.343,1350.569,65.26,160.412,7157.072,268.126,1401.02,1220.552,16623.958
1989-05-01,502.787,26.935,2953.585,593.194,104.613,697.806,1466.457,1327.523,51.411,195.617,7380.56,348.813,1118.621,1173.762,16546.072
1989-06-01,620.29,25.533,3002.27,627.567,106.667,734.233,1533.224,1499.904,65.446,172.546,7780.384,297.059,1223.292,1276.836,17496.783
1989-07-01,687.625,29.032,2596.246,607,106.968,713.968,1462.066,1422.352,48.739,134.692,7296.154,304.812,1285.571,1185.576,16452.867
1989-08-01,804.006,39.645,2965.589,693.677,105,798.677,1527.483,1484.002,41.45,161.448,7717.017,363.927,1121.318,1134.507,17360.392
1989-09-01,649.114,26.8,2889.379,863.267,102.367,965.633,1763.51,1515.669,44.35,156.398,7240.391,298.254,1010.395,1200.731,16794.991
1989-10-01,636.89,21.355,3126.759,977.806,91.387,1069.194,1891.537,1473.53,88.583,166.29,7301.61,282.461,1292.147,1022.43,17303.591
1989-11-01,400.56,27.133,3311.274,1021.267,95,1116.267,1869.774,1519.349,101.923,146.905,7352.955,316.88,1240.041,1024.24,17311.036
1989-12-01,184.783,17.774,3914.466,1346.871,92.484,1439.355,2115.206,1744.754,155.242,118.569,7410.23,263.921,1870.033,1062.733,18857.711
1990-01-01,223.109,19.129,3184.968,871.613,99.323,970.935,1743.343,1584.134,86.436,160.277,6643.237,350.604,1596.547,1372.026,16963.809
1990-02-01,206.231,23.036,3259.78,933.643,110.464,1044.107,1752.058,1518.567,94.766,185.7,7178.823,332.444,1473.517,1149.924,17174.846
1990-03-01,274.379,25.161,3276.637,872.613,100,972.613,1726.516,1454.952,47.864,179.38,7337.723,336.496,1192.179,1235.915,17087.202
1990-04-01,362.427,22.733,3042.636,898.433,102.4,1000.833,1715.792,1530.851,45.823,146.891,7121.003,290.793,1150.728,1348.691,16778.367
1990-05-01,541.913,25.806,2900.257,744.129,98.194,842.323,1573.787,1494.764,15.608,174.987,7358.189,295.933,1227.051,1306.229,16914.524
1990-06-01,681.902,31.067,2922.937,523.3,98.3,621.6,1338.981,1489.659,11.711,140.113,7518.578,317.127,1301.641,1411.647,17165.362
1990-07-01,717.14,31.548,2726.388,651.129,112.032,763.161,1492.665,1405.979,16.496,169.604,7495.542,329.342,1280.113,1418.771,17083.588
1990-08-01,802.963,31.097,3217.632,733.129,104.387,837.516,1606.789,1551.993,39.559,194.057,7795.57,353.302,1238.401,1219.125,18050.487
1990-09-01,721.111,24.2,2864.17,734.7,102.1,836.8,1743.376,1534.246,30.787,176.019,6914.362,358.498,1007.223,1138.021,16512.014
1990-10-01,610.828,22.29,2959.812,920.484,102.71,1023.194,1959.935,1584.643,18.247,174.648,7226.12,335.188,1025.597,1017.118,16934.427
1990-11-01,418.698,19.867,3093.54,857.667,113.167,970.833,1874.573,1577.873,23.253,142.675,7241.299,376.518,964.653,962.04,16694.99
1990-12-01,218.102,16.871,2815.952,1004.29,119.484,1123.774,1926.281,1540.59,82.978,120.356,6978.357,386.427,1296.095,1112.446,16494.455
1991-01-01,173.101,15.742,3366.807,1302.41,119.419,1421.829,2295.347,1558.527,92.041,150.568,6644.7,286.869,1124.393,1184.484,16892.58
1991-02-01,200.793,18.286,2975.826,1022.124,125.071,1147.195,2045.344,1541.202,55.625,122.194,6838.079,272.862,1210.853,1057.735,16338.799
1991-03-01,235.794,19.968,2984.406,812.091,120.645,932.737,1794.716,1423.473,42.736,141.847,7017.07,320.06,1234.369,997.854,16212.293
1991-04-01,370.478,22.333,2839.24,677.778,120,797.778,1643.138,1329.229,38.735,145.844,7136.841,375.9,1118.705,1118.322,16138.765
1991-05-01,487.198,25.129,2765.388,637.232,129.548,766.781,1556.142,1333.94,26.659,158.773,7436.765,298.713,1003.356,1096.969,16189.031
1991-06-01,633.31,27.9,2774.8,618.52,122.733,741.253,1637.096,1465.37,16.098,149.946,7455.883,304.526,1302.943,1109.895,16877.767
1991-07-01,661.28,31.129,2647.974,764.948,130.355,895.303,1789.86,1508.916,13.623,165.274,7561.212,332.549,1116.989,1141.728,16970.534
1991-08-01,681.997,30.452,2770.132,790.11,119.742,909.852,1728.353,1542.535,17.046,137.538,7527.77,320.276,1240.18,1186.797,17183.076
1991-09-01,695.025,25.7,2864.885,878.139,127.667,1005.806,1899.805,1506.244,5.09,160.21,7082.825,351.04,1073.707,1183.111,16847.64
1991-10-01,607.726,21.29,3047.211,872.938,122.452,995.39,1819.571,1489.251,26.641,150.178,7281.228,382.486,1028.942,1141.27,16995.794
1991-11-01,342.254,17.667,2921.357,904.917,125.3,1030.217,2036.907,1469.499,114.478,136.174,7008.203,340.482,1138.591,1204.742,16730.353
1991-12-01,229.43,15.806,3087.416,1005.295,133.581,1138.875,2119.127,1492.13,107.322,136.467,7223.679,351.037,1306.681,1075.592,17144.688
1992-01-01,186.003,15.839,3231.177,1121.355,127.935,1249.29,2149.771,1473.364,113.257,150.393,6868.603,385.569,1288.734,1149.396,17012.107
1992-02-01,202.352,22.379,3218.834,1087.414,126.966,1214.379,2254.722,1397.794,73.667,148.336,6962.867,333.821,1333.716,944.119,16892.607
1992-03-01,233.259,21.774,3206.623,866.839,130.161,997.0,1867.457,1364.731,82.183,147.452,7136.804,391.662,1153.54,1219.378,16824.864
1992-04-01,381.233,19.533,3038.55,753.467,142.967,896.433,1718.208,1409.467,33.72,157.83,7238.179,383.625,1054.508,1329.432,16764.284
1992-05-01,511.017,24.903,2752.663,632.065,140.516,772.581,1631.31,1345.61,19.441,183.972,7328.302,408.739,1018.546,1260.931,16485.434
1992-06-01,692.323,30.6,2678.932,670.567,139.967,810.533,1756.17,1436.357,10.19,159.383,7459.673,454.893,1008.638,1290.989,16978.149
1992-07-01,656.568,24.323,2709.882,682.71,137.935,820.645,1731.574,1433.343,55.294,145.033,7638.56,414.15,986.369,1348.207,17143.301
1992-08-01,702.185,28.774,2704.877,751.516,137.419,888.935,1691.396,1585.09,-15.928,142.5,7379.826,405.028,940.841,1364.012,16928.603
1992-09-01,693.202,24.167,2907.716,792.167,134.6,926.767,1736.105,1441.509,20.082,153.631,7344.359,299.245,887.476,1368.013,16875.505
1992-10-01,584.463,16.419,3055.531,957.968,136.903,1094.871,2106.94,1479.673,33.573,143.205,7338.282,405.15,1109.571,1175.335,17448.141
1992-11-01,368.92,16.333,2929.21,1132.467,140.367,1272.833,2320.701,1528.061,33.606,140.481,7101.722,364.18,1041.433,1246.355,17091.003
1992-12-01,228.392,21.677,3316.48,1312.677,135.29,1447.968,2399.792,1552.805,37.622,114.843,7395.815,336.972,1311.793,1211.388,17927.58
1993-01-01,140.662,10.806,3128.408,1102.118,125.29,1227.408,2177.78,1455.626,62.112,137.717,6638.738,334.684,1027.565,1059.269,16173.366
1993-02-01,220.255,11.571,3465.352,1125.115,138.643,1263.758,2184.997,1479.812,99.615,142.134,7112.102,366.996,1132.045,1119.195,17334.075
1993-03-01,273.958,26.742,3420.028,992.51,136.097,1128.607,2060.673,1453.34,53.891,166.507,7389.36,388.358,1073.282,1268.572,17574.711
1993-04-01,408.466,18.1,2943.419,683.109,126.133,809.242,1731.694,1412.924,29.232,155.634,7434.649,338.984,1071.399,1236.783,16781.285
1993-05-01,477.059,26.452,2685.323,620.654,129.516,750.17,1620.836,1400.969,12.647,142.023,7585.315,363.327,1033.125,1160.895,16507.971
1993-06-01,702.771,23.767,2862.758,617.418,137.067,754.485,1646.234,1529.704,-16.285,170.283,7699.998,417.684,869.923,1189.082,17095.918
1993-07-01,708.273,28.419,2674.24,660.956,139.258,800.214,1791.021,1465.667,22.233,148.83,7784.675,373.752,1079.008,1280.964,17357.084
1993-08-01,755.541,30.774,2819.716,732.996,137.581,870.577,1679.79,1513.777,32.834,171.085,7863.793,388.119,955.135,1120.996,17331.56
1993-09-01,706.347,26.7,2972.82,855.864,135.733,991.598,1835.999,1497.056,41.046,165.987,7607.311,378.672,1172.621,1245.709,17650.268
1993-10-01,622.866,14.065,2983.364,928.543,130.065,1058.607,2085.019,1479.011,12.544,143.354,7382.208,318.408,1056.961,1225.165,17322.964
1993-11-01,431.105,21.6,3218.002,1078.12,131.3,1209.42,2218.649,1453.186,125.437,158.395,7532.733,375.54,1126.26,1118.928,17779.836
1993-12-01,232.017,10.387,3356.749,1090.481,134.516,1224.997,2155.238,1492.51,124.442,122.651,7661.413,345.621,1367.153,1084.598,17952.779
1994-01-01,173.79,19.0,3697.873,1463.18,113.968,1577.148,2637.257,1503.539,79.903,149.788,6980.077,381.698,1272.171,1176.943,18072.039
1994-02-01,207.183,20.75,3580.756,1180.788,130.643,1311.431,2310.975,1519.414,72.315,158.63,7274.899,357.557,1481.078,1353.729,18337.285
1994-03-01,302.431,18.774,3306.628,857.217,127,984.217,2010.559,1507.188,51.706,173.224,7394.942,314.594,1049.706,1183.031,17312.783
1994-04-01,401.737,27.233,3115.624,707.451,144.767,852.218,1819.913,1543.644,51.161,166.33,7563.585,375.965,1082.93,1340.568,17488.69
1994-05-01,529.143,9.677,2912.186,598.195,142.419,740.615,1705.7,1445.835,15.114,162.048,7644.408,407.973,1048.895,1300.178,17181.157
1994-06-01,713.24,37.167,3062.113,686.578,140.867,827.444,1736.304,1572.815,-3.149,176.854,7922.128,421.935,947.608,1228.354,17815.368
1994-07-01,696.534,7.194,2662.57,740.386,144.871,885.257,1948.416,1525.728,21.517,153.258,7884.471,351.667,941.46,1292.534,17485.348
1994-08-01,750.017,29.548,3062.708,830.512,149.774,980.287,1951.517,1584.533,43.218,155.856,7974.542,341.524,967.696,1255.537,18116.696
1994-09-01,715.665,21.3,3132.542,898.504,145.533,1044.037,2043.116,1514.713,15.535,150.238,7615.398,334.531,764.122,1183.147,17490.306
1994-10-01,598.518,20.097,3066.179,1123.844,145,1268.844,2246.15,1552.071,52.085,167.442,7547.864,375.828,856.237,1236.844,17719.314
1994-11-01,443.161,21.533,3180.247,995.926,158.733,1154.659,2168.534,1515.47,81.812,135.274,7464.125,340.601,881.109,1083.031,17314.896
1994-12-01,263.613,16.903,3202.835,1201.929,164.194,1366.122,2392.791,1537.885,106.757,157.46,7923.537,324.755,987.833,1404.949,18319.319
1995-01-01,170.548,19.032,3389.452,1251.949,156.839,1408.788,2396.968,1542.233,92.032,149.516,7163.194,362.742,848.355,1084.799,17218.871
1995-02-01,283.607,21.679,3675.357,1189.852,151.214,1341.066,2360.786,1519.68,102.214,152.714,7480.75,374.357,1040.25,1267.284,18278.679
1995-03-01,263.387,22.097,3343.968,895.276,159.419,1054.695,1958.871,1478.28,59.935,171.968,7787.516,349.0,797.839,1251.01,17483.871
1995-04-01,391.5,19.267,3106.333,792.776,165.533,958.309,1996.1,1413.845,42.333,136.067,7651.333,317.9,809.8,1257.688,17142.167
1995-05-01,557.71,26.29,2899.194,724.874,156.903,881.777,1935.871,1487.28,50.194,165.032,7893.742,392.839,762.323,1122.978,17293.452
1995-06-01,701.467,19.7,3267.133,783.407,157.633,941.041,1842.7,1432.508,28.8,158.767,8220.333,373.167,896.5,1189.559,18130.633
1995-07-01,700.677,27.516,2731.935,662.274,160.419,822.694,1762.484,1505.127,20.29,137.968,7887.548,396.129,755.323,1221.679,17146.677
1995-08-01,794.29,25.71,3043.548,747.791,157.355,905.146,1908.871,1511.413,33.806,169.129,8187.129,329.323,820.258,1220.458,18043.935
1995-09-01,698.133,31.333,3284.667,937,160.8,1097.8,2131.1,1556.703,25.733,154.567,7786.0,372.267,848.433,1136.93,18025.867
1995-10-01,633.806,14.548,3103.548,931.768,158.226,1089.993,2171.419,1521.032,43.516,166.548,7780.871,338.226,825.419,1052.129,17651.065
1995-11-01,401.5,15.467,3232.7,1092.809,150.367,1243.176,2294.867,1583.673,76.0,165.133,7865.833,377.8,793.067,1173.26,17979.3
1995-12-01,228.742,15.161,3449.129,1270.768,150.742,1421.509,2458.258,1619.5,76.935,145.774,7741.613,393.484,1040.419,1197.435,18366.452
1996-01-01,211.226,13.774,3684.355,1330,137.677,1467.677,2535.581,1623.957,95.774,135.613,7270.903,330.065,1064.484,1294.882,18260.613
1996-02-01,109.172,13.345,3726.69,1257.552,157.138,1414.69,2473.138,1661.266,140.483,144.931,7599.207,352.241,1037.69,1361.631,18619.793
1996-03-01,340.516,24.968,3470.871,977.29,157.419,1134.71,2232.935,1541.072,92.677,191.871,7791.871,428.839,836.387,1348.67,18300.677
1996-04-01,404.967,21.067,3379.167,817,163.8,980.8,2093.567,1516.56,40.133,134.333,7873.067,371.8,743.367,1306.873,17884.9
1996-05-01,560.935,21.742,3128.194,762.968,159.452,922.419,2014.452,1489.101,27.677,169.452,8070.935,328.129,827.226,1318.738,17956.581
1996-06-01,639.3,28.6,3189.367,672.367,167.033,839.4,1986.467,1558.437,27.9,140.833,8088.033,383.033,734.833,1330.096,18106.9
1996-07-01,718.742,20.548,3021.194,788.613,151.161,939.774,1980.355,1572.187,18.742,155.774,8165.29,383.935,896.032,1277.942,18210.742
1996-08-01,765.548,20.968,3180.032,911.065,158.194,1069.258,2060.226,1582.374,23.419,155.484,8343.323,353.677,870.968,1301.916,18657.935
1996-09-01,681.267,22.5,3172.267,884.4,149.533,1033.933,2087.267,1605.63,39.4,159.933,7662.233,370.333,716.633,1137.103,17654.567
1996-10-01,686.774,18.581,3581.129,1061.161,156.452,1217.613,2320.774,1631.08,3.613,151.452,8093.452,460.903,834.935,1388.339,19171.032
1996-11-01,410.367,20.567,3441.9,1170.167,153.9,1324.067,2480.9,1588.078,123.5,147.167,7914.633,366.167,743.767,1298.089,18535.133
1996-12-01,263.452,15.903,3422.032,1113.871,175.129,1289.0,2404.484,1569.679,112.032,125.71,7794.484,421.161,871.516,1333.579,18334.032
1997-01-01,219.742,13.645,3786.0,1299.903,200.742,1500.645,2573.71,1615.004,158.935,126.613,7301.29,318.516,971.581,1469.286,18554.323
1997-02-01,275.357,23.429,3427.071,1218.357,186,1404.357,2487.786,1572.278,106.714,163.857,7667.536,367.179,977.143,1329.686,18398.036
1997-03-01,304.419,19.323,3505.258,846.419,194.677,1041.097,2033.548,1529.065,63.548,151.419,7795.839,346.774,742.258,1371.096,17862.548
1997-04-01,451.267,28.167,3504.4,823.367,215.167,1038.533,2113.467,1558.995,82.3,180.267,8063.8,365.367,790.667,1420.272,18558.967
1997-05-01,548.032,25.806,3235.065,718.29,211.839,930.129,1968.387,1551.004,19.129,186.871,8138.968,360.935,735.871,1522.77,18292.839
1997-06-01,671.567,21.433,3242.9,708.433,207.1,915.533,1956.933,1573.609,23.3,138.033,8287.867,444.233,765.1,1492.191,18617.167
1997-07-01,764.548,23.516,3275.258,710.935,204.871,915.806,1982.613,1685.423,15.516,169.806,8495.516,386.323,780.581,1527.545,19106.645
1997-08-01,738.581,31.226,3135.613,810.903,196.548,1007.452,2071.258,1648.287,39.903,169.742,8233.129,340.613,719.806,1436.907,18565.065
1997-09-01,727.3,19.833,3305.667,939.533,212.8,1152.333,2245.633,1585.65,30.533,161.133,8022.533,346.8,796.733,1319.817,18561.633
1997-10-01,671.032,23.097,3649.677,973.484,211.968,1185.452,2228.097,1598.841,54.903,187.29,8140.968,404.774,707.194,1405.094,19070.968
1997-11-01,404.0,14.067,3435.433,1180.4,207.7,1388.1,2409.167,1612.112,86.833,146.5,7964.633,405.2,808.9,1291.455,18578.3
1997-12-01,271.355,15.097,3714.0,1364.516,211.29,1575.806,2741.871,1647.494,111.645,139.548,8065.0,438.935,781.194,1324.151,19250.29
1998-01-01,214.839,9.484,3566.161,1296.032,182.387,1478.419,2491.742,1558.54,134.839,160.71,7617.548,351.161,926.806,1329.847,18361.677
1998-02-01,267.821,22.929,3598.357,1118.893,167.536,1286.429,2297.25,1605.837,101.429,169.179,7711.0,433.321,823.643,1285.52,18316.286
1998-03-01,241.258,18.613,3605.516,1102.871,185.516,1288.387,2382.452,1588.665,104.839,165.742,8003.516,380.065,807.548,1386.916,18685.129
1998-04-01,436.567,18.667,3464.833,820.867,200.033,1020.9,2059.933,1654.177,38.0,191.633,8312.0,450.833,1038.067,1379.29,19044.0
1998-05-01,602.097,19.065,3268.484,585.29,193.935,779.226,1803.323,1566.63,55.032,165.806,8279.032,432.194,757.419,1425.886,18374.968
1998-06-01,686.333,28.3,3574.2,708.067,180.433,888.5,1867.333,1610.74,58.867,170.7,8520.4,481.167,834.633,1348.86,19181.533
1998-07-01,769.484,21.806,3294.29,704.742,190.806,895.548,1891.387,1657.972,23.581,161.774,8680.355,448.387,1080.161,1436.963,19466.161
1998-08-01,782.0,24.516,3446.387,836.065,175.71,1011.774,1986.097,1604.73,78.645,169.323,8568.484,532.258,910.71,1243.56,19346.71
1998-09-01,734.0,18.5,3376.533,808.767,185.467,994.233,1919.7,1563.943,35.367,174.533,8310.167,468.4,973.933,1319.857,18894.933
1998-10-01,712.419,22.677,3547.387,980.355,199.548,1179.903,2220.645,1667.368,68.29,185.839,8378.194,441.032,755.161,1188.858,19187.871
1998-11-01,479.367,17.267,3320.5,1031.633,201.767,1233.4,2245.033,1633.552,105.833,144.333,8166.7,410.6,857.367,1292.448,18673.0
1998-12-01,312.452,9.903,3484.419,1166.387,218.419,1384.806,2355.677,1748.679,131.806,152.032,8450.613,530.387,878.871,1364.45,19419.29
1999-01-01,236.774,26.0,3788.194,1464.71,194.419,1659.129,2630.355,1697.476,127.742,143.0,7701.29,448.161,892.968,1336.879,19028.839
1999-02-01,329.0,16.036,3542.464,1070.143,196.821,1266.964,2308.357,1688.965,92.536,161.321,8031.0,517.786,966.607,1452.749,19106.821
1999-03-01,313.742,18.548,3785.452,1200.774,186.774,1387.548,2426.613,1691.274,66.645,168.161,8127.645,508.032,943.355,1447.145,19496.613
1999-04-01,509.133,25.267,3414.767,867.267,183.567,1050.833,2196.8,1647.307,48.3,170.367,8505.533,457.467,702.433,1474.226,19151.6
1999-05-01,588.226,15.323,3314.032,768.645,210.419,979.065,2035.548,1608.739,42.613,159.161,8419.613,468.71,897.677,1155.745,18705.387
1999-06-01,789.2,25.267,3407.467,812.4,205.8,1018.2,2254.433,1630.95,54.667,177.2,8885.967,529.0,721.0,1361.317,19836.467
1999-07-01,763.613,25.935,3478.645,789.903,198.29,988.194,2306.161,1644.2,42.516,167.548,8941.581,465.613,753.258,1231.026,19820.097
1999-08-01,834.129,28.065,3437.0,872.323,213.677,1086.0,2305.774,1738.816,52.065,165.355,8579.484,491.29,995.581,1465.474,20093.032
1999-09-01,744.367,22.667,3430.867,1036.467,219.867,1256.333,2530.133,1643.401,54.5,181.833,8305.0,485.6,755.833,1328.366,19482.567
1999-10-01,660.871,17.806,3748.742,1065.097,220.935,1286.032,2582.516,1724.02,52.194,185.903,8541.516,481.065,719.226,1154.367,19868.226
1999-11-01,513.8,17.733,3608.1,1060.533,232.767,1293.3,2411.033,1636.862,95.067,176.233,8240.1,422.367,762.9,1203.005,19087.2
1999-12-01,269.516,16.161,3891.645,1439.226,232.355,1671.581,2931.387,1716.594,147.032,176.226,8859.032,450.161,851.742,1188.987,20498.484
2000-01-01,238.774,15.871,3817.742,1491.839,230.742,1722.581,2982.484,1603.777,148.29,176.355,7652.742,451.968,829.516,1108.255,19025.774
2000-02-01,328.759,12.483,3794.483,1286.034,224.034,1510.069,2712.759,1675.725,94.31,182.621,8291.0,368.172,854.034,1320.723,19635.069
2000-03-01,375.742,21.032,3693.387,992.387,220.355,1212.742,2424.742,1682.515,58.484,168.452,8305.29,410.548,685.323,1392.291,19217.806
2000-04-01,441.8,21.367,3454.833,880.7,224.2,1104.9,2252.6,1677.089,53.7,165.3,8374.867,355.033,784.2,1235.644,18816.433
2000-05-01,634.677,21.613,3680.935,639.355,241.903,881.258,2137.161,1668.985,28.903,176.774,8660.71,480.194,718.968,1396.08,19605.0
2000-06-01,735.633,22.467,3549.367,768.9,233.4,1002.3,2314.9,1715.245,37.067,170.867,8824.5,427.867,945.067,1311.122,20054.1
2000-07-01,695.871,24.129,3368.71,729,222.323,951.323,2200.452,1779.114,28.161,166.452,8642.129,407.29,1091.161,1292.821,19696.29
2000-08-01,809.226,28.387,3726.032,810.613,215.129,1025.742,2295.452,1845.815,28.161,180.968,8920.645,462.0,940.968,1258.508,20496.161
2000-09-01,708.9,18.4,3786.033,878.333,217.933,1096.267,2285.5,1750.129,68.633,172.733,8517.533,408.667,895.167,1287.238,19898.933
2000-10-01,620.065,20.452,3712.355,933.484,215.419,1148.903,2471.71,1778.032,56.452,170.226,8416.71,359.903,1109.839,1082.452,19798.194
2000-11-01,448.533,16.7,3828.6,1118.6,224.767,1343.367,2373.933,1729.021,58.1,144.033,8383.933,355.533,885.133,1104.046,19327.567
2000-12-01,259.742,12.323,4249.516,1604.29,219.097,1823.387,2755.226,1793.808,148.548,122.129,8669.839,378.419,1155.581,1269.353,20814.484
2001-01-01,268.419,17.677,4325.419,1377.355,208.323,1585.677,2424.484,1741.724,116.774,148.871,8099.258,353.452,1075.323,1520.728,20092.129
2001-02-01,270.321,22.214,4212.5,1177.5,205.536,1383.036,2271.357,1752.869,83.464,161.321,8233.5,311.143,900.5,1470.202,19689.393
2001-03-01,314.677,16.097,4143.161,1015.774,210.71,1226.484,2212.0,1685.282,120.323,172.129,8532.129,458.258,860.065,1362.041,19876.161
2001-04-01,441.467,16.867,3833.733,752.533,212,964.533,2206.133,1688.274,61.333,149.633,8575.067,421.3,927.167,1407.926,19728.9
2001-05-01,574.548,24.129,3746.194,578.484,215.226,793.71,1877.452,1719.873,43.097,164.581,8705.871,437.484,833.065,1374.675,19500.968
2001-06-01,737.933,21.767,3658.8,625.733,189.8,815.533,1955.6,1749.69,55.567,177.167,8689.8,485.233,867.367,1162.043,19560.967
2001-07-01,740.548,23.355,3569.194,765.258,200.258,965.516,2028.097,1765.648,55.774,154.194,9023.032,489.323,872.419,1197.578,19919.161
2001-08-01,796.484,24.742,3829.065,784.548,207.258,991.806,2099.806,1717.711,82.032,161.871,8953.29,417.258,804.581,1266.063,20152.903
2001-09-01,660.2,14.733,3624.0,940.433,216.167,1156.6,2227.867,1527.144,39.7,158.2,8557.267,453.0,621.4,1132.656,19016.167
2001-10-01,678.774,15.774,3888.161,993.548,226.71,1220.258,2392.097,1569.148,23.032,131.742,8654.645,425.387,735.581,1309.4,19823.742
2001-11-01,483.533,16.833,3745.867,996.067,219.533,1215.6,2317.7,1443.442,85.067,166.3,8676.8,478.0,675.767,1306.658,19395.967
2001-12-01,243.903,13.484,3604.0,1181.645,208.065,1389.71,2395.871,1506.57,101.452,90.129,8585.129,505.581,564.548,1392.495,19003.161
2002-01-01,281.806,15.355,3940.484,1415.226,221.129,1636.355,2528.29,1586.72,66.935,188.742,8227.065,484.452,709.839,1423.828,19453.516
2002-02-01,308.571,12.071,3714.107,1380.786,215.929,1596.714,2702.571,1532.193,74.429,140.714,8606.821,463.929,662.429,1225.843,19443.679
2002-03-01,348.161,16.419,3749.548,1090.032,214.29,1304.323,2500.161,1580.685,50.71,146.806,8655.484,462.29,821.355,1344.67,19676.29
2002-04-01,466.867,18.633,3821.467,822.133,223.567,1045.7,2015.433,1658.12,15.667,170.733,8765.7,504.767,730.067,1384.613,19552.067
2002-05-01,588.774,16.484,3679.355,800.452,245.935,1046.387,2078.29,1527.452,35.419,158.935,9078.484,444.742,680.323,1439.903,19728.161
2002-06-01,677.267,21.633,3586.9,710.4,249.867,960.267,2056.767,1647.003,37.4,143.7,9140.133,470.3,669.4,1424.364,19874.867
2002-07-01,731.355,26.677,3683.161,806.903,238.387,1045.29,2104.226,1680.262,16.0,152.226,9143.226,522.581,613.516,1402.609,20075.839
2002-08-01,751.968,24.613,3727.774,859.871,241.097,1100.968,2168.161,1609.67,16.645,140.935,9312.516,450.226,612.484,1406.265,20221.258
2002-09-01,658.9,18.767,3729.9,859.833,230.867,1090.7,2165.433,1600.648,22.567,160.8,8686.533,477.1,625.1,1315.185,19460.933
2002-10-01,593.419,20.516,3808.161,1093.903,232.677,1326.581,2347.742,1613.799,47.194,157.065,8813.742,416.548,649.935,1210.266,19678.387
2002-11-01,465.567,15.1,3929.0,1099.4,238.033,1337.433,2415.667,1615.6,61.833,145.867,8828.6,457.033,785.8,1271.133,19991.2
2002-12-01,257.903,12.839,3933.871,1257.71,242.903,1500.613,2483.355,1705.902,77.129,105.323,8893.387,401.161,831.839,1240.646,19943.355
2003-01-01,274.29,7.903,4301.368,1505.935,214.452,1720.387,2790.419,1506.556,135.613,160.258,8413.516,381.032,769.644,1275.916,20016.516
2003-02-01,315.714,14.179,4362.235,1329.893,220.964,1550.857,2621.75,1580.655,96.536,141.786,8525.464,399.857,887.796,1429.028,20375.0
2003-03-01,305.065,17.806,4001.419,936.516,230.258,1166.774,2211.226,1567.413,46.419,147.226,8601.677,435.032,922.555,1451.678,19707.516
2003-04-01,439.033,14.8,3950.993,805.533,266.9,1072.433,2126.333,1520.522,40.033,145.367,8838.033,480.033,778.23,1497.022,19830.4
2003-05-01,526.935,17.871,3650.819,594,269.387,863.387,1747.387,1469.947,45.935,125.968,9041.742,402.097,673.321,1641.687,19343.71
2003-06-01,660.2,14.333,3781.028,567.067,252.933,820.0,1713.4,1565.208,-0.667,131.267,9170.167,488.9,692.635,1576.796,19793.267
2003-07-01,716.516,20.645,3680.42,693.774,237.484,931.258,1902.839,1606.578,11.903,139.032,9191.677,495.129,776.605,1552.558,20093.903
2003-08-01,708.29,19.613,3752.355,825.226,232.484,1057.71,2072.452,1661.215,24.806,142.065,9411.452,424.935,897.054,1471.344,20585.581
